epoch,batch,loss_prom,loss_ss,loss_polya,lr
6,18,0.00010598267544992268,0.313263475894928,0.7583295106887817,0.000324
6,19,0.00010818828013725579,0.3132632076740265,0.5943660736083984,0.000324
7,0,0.0012935417471453547,0.3132752478122711,0.6608176231384277,0.00032
7,1,0.0002839372318703681,0.3132636547088623,0.7370622158050537,0.00032
7,2,0.00023683729523327202,0.31326356530189514,0.7641050815582275,0.00031600000000000004
7,3,0.0003599576302804053,0.31326305866241455,0.60373854637146,0.00031600000000000004
7,4,0.00038547790609300137,0.31326374411582947,0.6687642335891724,0.00031200000000000005
7,5,0.00022419820015784353,0.31326261162757874,0.6923171877861023,0.00031200000000000005
7,6,0.00044707514462061226,0.31326887011528015,0.5082428455352783,0.000308
7,7,0.00010812866821652278,0.31326329708099365,0.5476851463317871,0.000308
7,8,0.00018049914797302336,0.31326374411582947,0.5955173969268799,0.000304
7,9,0.00013620588288176805,0.31326329708099365,0.5989127159118652,0.000304
7,10,0.00014252486289478838,0.3132651448249817,0.5833326578140259,0.00030000000000000003
7,11,0.0001867587852757424,0.3132632076740265,0.6110427975654602,0.00030000000000000003
7,12,0.017912358045578003,0.3147517442703247,0.5045032501220703,0.000296
7,13,0.0261116661131382,0.3145427107810974,0.5160306096076965,0.000296
7,14,0.00017137803661171347,0.3132632076740265,0.5479773283004761,0.000292
7,15,0.00019057421013712883,0.3132627010345459,0.5582185387611389,0.000292
7,16,0.00019844355119857937,0.31326305866241455,0.4796958565711975,0.000288
7,17,0.001177885220386088,0.3133386969566345,0.4755117893218994,0.000288
7,18,0.00010580383968772367,0.3132628798484802,0.6306947469711304,0.000284
7,19,0.00022378088033292443,0.3132629692554474,0.747002363204956,0.000284
8,0,0.00017316648154519498,0.3132627010345459,0.4584927260875702,0.00028
8,1,0.0009010916692204773,0.3132855296134949,0.5139198899269104,0.00028
8,2,0.0001831818517530337,0.31326279044151306,0.44370871782302856,0.000276
8,3,0.0006663634558208287,0.3132656514644623,0.4445869028568268,0.000276
8,4,0.00036717241164296865,0.3132643401622772,1.058337926864624,0.00027200000000000005
8,5,0.00019128959684167057,0.31326305866241455,0.6160604357719421,0.00027200000000000005
8,6,0.0011439307127147913,0.3132825791835785,0.5218419432640076,0.000268
8,7,0.00019868201343342662,0.3132633864879608,1.1095688343048096,0.000268
8,8,0.00046681330422870815,0.31326425075531006,0.4073197841644287,0.000264
8,9,0.00038780338945798576,0.3132625222206116,0.40713590383529663,0.000264
8,10,0.00690178107470274,0.31368762254714966,0.38102850317955017,0.00026000000000000003
8,11,0.004887824412435293,0.31371575593948364,0.37419554591178894,0.00026000000000000003
8,12,0.0003504771157167852,0.3132628798484802,0.4021061062812805,0.00025600000000000004
8,13,0.0002761864452622831,0.3132624328136444,0.5775328278541565,0.00025600000000000004
8,14,0.008860086090862751,0.3135918974876404,0.3550362288951874,0.000252
8,15,0.006420616991817951,0.31411394476890564,0.42549318075180054,0.000252
8,16,0.0004850609984714538,0.31326401233673096,0.3846812844276428,0.000248
8,17,0.001024353434331715,0.3132883906364441,0.3967130482196808,0.000248
8,18,0.00033634595456533134,0.31326329708099365,0.38699424266815186,0.000244
8,19,0.0002551404177211225,0.31326401233673096,0.3786880075931549,0.000244
9,0,0.00018973958503920585,0.3132627010345459,0.37565353512763977,0.00024
9,1,0.002896565943956375,0.313434362411499,1.2211415767669678,0.00024
9,2,0.0033604875206947327,0.31344541907310486,1.2407217025756836,0.000236
9,3,0.00545844342559576,0.31340542435646057,0.3387902081012726,0.000236
9,4,0.0027747468557208776,0.31333068013191223,1.2455666065216064,0.000232
9,5,0.007967538200318813,0.31340456008911133,0.34132272005081177,0.000232
9,6,0.0015999950701370835,0.313344269990921,0.3450864553451538,0.00022799999999999999
9,7,0.0023057200014591217,0.3133182227611542,1.2427301406860352,0.00022799999999999999
9,8,0.0014872279716655612,0.3133244812488556,0.36070141196250916,0.00022400000000000002
9,9,0.001680235262028873,0.313297301530838,0.3712301552295685,0.00022400000000000002
9,10,0.0009306229767389596,0.31329023838043213,0.39749568700790405,0.00022000000000000003
9,11,0.00070513307582587,0.3132851719856262,1.2349661588668823,0.00022000000000000003
9,12,0.0007317358395084739,0.3132829964160919,1.1969276666641235,0.00021600000000000002
9,13,0.000816797895822674,0.31327933073043823,0.348444402217865,0.00021600000000000002
9,14,0.0003838083357550204,0.31326696276664734,1.2036457061767578,0.00021200000000000003
9,15,0.00027535174740478396,0.3132728934288025,0.37089553475379944,0.00021200000000000003
9,16,0.0005005658604204655,0.3132728040218353,1.1865999698638916,0.00020800000000000001
9,17,0.0002970540663227439,0.31327202916145325,0.4018981456756592,0.00020800000000000001
9,18,0.0005005061975680292,0.3132712244987488,0.7071177959442139,0.00020400000000000003
9,19,0.0002752325090114027,0.31327471137046814,0.9600952863693237,0.00020400000000000003
