epoch,batch,loss_prom,loss_ss,loss_polya,lr
0,0,0.6587012410163879,0.7170094847679138,0.6609119176864624,0.0004
0,1,0.9238538146018982,0.7917312383651733,0.6857284307479858,0.0004
0,2,0.3108416199684143,0.46872004866600037,0.7578549385070801,0.0003992
0,3,0.4080342650413513,0.5129321813583374,0.6587277054786682,0.0003992
0,4,0.16835922002792358,0.36568427085876465,0.8673276901245117,0.00039840000000000003
0,5,0.21759872138500214,0.35724133253097534,0.5524654984474182,0.00039840000000000003
0,6,0.16165956854820251,0.3401343524456024,0.9386963248252869,0.0003976
0,7,0.08272246271371841,0.324252724647522,0.5175670981407166,0.0003976
0,8,0.04863308370113373,0.31756797432899475,0.9123907089233398,0.0003968
0,9,0.060012973845005035,0.31824710965156555,0.46814045310020447,0.0003968
0,10,0.06137421727180481,0.3178732097148895,0.5290699005126953,0.00039600000000000003
0,11,0.028032774105668068,0.3161450922489166,0.5350220203399658,0.00039600000000000003
0,12,0.03263065218925476,0.3150336444377899,0.4497477412223816,0.0003952
0,13,0.022332536056637764,0.3161267340183258,0.9767967462539673,0.0003952
0,14,0.030153151601552963,0.3180460035800934,0.98024982213974,0.0003944
0,15,0.03258569911122322,0.31684011220932007,0.8821082711219788,0.0003944
0,16,0.23019400238990784,0.34806159138679504,0.5795406699180603,0.0003936
0,17,0.12117109447717667,0.33641883730888367,0.7706538438796997,0.0003936
0,18,0.02464188076555729,0.31522074341773987,0.699716329574585,0.0003928
0,19,0.02836482599377632,0.3158203661441803,0.7081807851791382,0.0003928
0,20,0.025761524215340614,0.3142679035663605,0.540227472782135,0.000392
0,21,0.02187100239098072,0.3147338926792145,0.8771806955337524,0.000392
0,22,0.013425423763692379,0.31417176127433777,0.5017160177230835,0.0003912
0,23,0.013852132484316826,0.3145425319671631,0.5166423320770264,0.0003912
0,24,0.016994480043649673,0.3151532709598541,0.4768814742565155,0.0003904
0,25,0.018553365021944046,0.31463173031806946,0.9988462328910828,0.0003904
0,26,0.021455595269799232,0.3140592575073242,1.0781794786453247,0.0003896
0,27,0.01561860553920269,0.31388309597969055,0.4151885509490967,0.0003896
0,28,0.004957067314535379,0.313546746969223,1.0852429866790771,0.0003888
0,29,0.005963008850812912,0.313562273979187,1.101883053779602,0.0003888
0,30,0.006212777923792601,0.31350353360176086,0.41636165976524353,0.000388
0,31,0.006577139254659414,0.31342512369155884,0.41521671414375305,0.000388
0,32,0.005771751049906015,0.31336379051208496,1.021103858947754,0.00038720000000000003
0,33,0.004508690442889929,0.3133828639984131,0.4292651414871216,0.00038720000000000003
0,34,0.007102919742465019,0.31330087780952454,0.5428988337516785,0.0003864
0,35,0.003865371458232403,0.3133862614631653,0.9930026531219482,0.0003864
0,36,0.005715339910238981,0.31330975890159607,1.0148178339004517,0.0003856
0,37,0.0029593342915177345,0.31332021951675415,1.0436632633209229,0.0003856
0,38,0.0038143331184983253,0.31328874826431274,1.0313403606414795,0.00038480000000000003
0,39,0.002255059778690338,0.3132926821708679,0.48515671491622925,0.00038480000000000003
0,40,0.0021122933831065893,0.31329667568206787,0.5771965384483337,0.000384
0,41,0.002146519720554352,0.3132871091365814,0.6025003790855408,0.000384
0,42,0.0012717582285404205,0.31328684091567993,0.5366668701171875,0.0003832
0,43,0.0013540609506890178,0.31327706575393677,0.7716791033744812,0.0003832
0,44,0.0022450238466262817,0.31327682733535767,0.8628710508346558,0.0003824
0,45,0.0015807121526449919,0.31327176094055176,0.5989388227462769,0.0003824
0,46,0.0015422668075188994,0.3132688105106354,0.603921115398407,0.0003816
0,47,0.0014672905672341585,0.3132700026035309,0.5561731457710266,0.0003816
0,48,0.001062957919202745,0.31326740980148315,0.5706042647361755,0.0003808
0,49,0.0007150940946303308,0.3132701814174652,0.791185736656189,0.0003808
1,0,0.000981812714599073,0.3132708966732025,0.8822109699249268,0.00038
1,1,0.0004811252001672983,0.3132688105106354,0.4978892207145691,0.00038
1,2,0.0007130064768716693,0.3132666051387787,0.79498291015625,0.0003792
1,3,0.0014730807160958648,0.3132646977901459,0.7603443264961243,0.0003792
1,4,0.0010362269822508097,0.3132653832435608,0.5635883808135986,0.0003784
1,5,0.000573322584386915,0.3132650554180145,0.8862711191177368,0.0003784
1,6,0.0007364480989053845,0.31326645612716675,0.5487460494041443,0.0003776
1,7,0.00043264447594992816,0.31326714158058167,0.5639811754226685,0.0003776
1,8,0.0014623361639678478,0.3132678270339966,0.5483519434928894,0.0003768
1,9,0.0021849283948540688,0.31326547265052795,0.5528492331504822,0.0003768
1,10,0.0016088904812932014,0.31327253580093384,0.9175821542739868,0.000376
1,11,0.0003082631155848503,0.31326591968536377,0.7835626602172852,0.000376
1,12,0.000490845472086221,0.3132644295692444,0.5660095810890198,0.0003752
1,13,0.000501698930747807,0.31326383352279663,0.5548713207244873,0.0003752
1,14,0.0007385954377241433,0.31326478719711304,0.5042884945869446,0.00037440000000000005
1,15,0.0009868243942037225,0.3132632076740265,0.8919519186019897,0.00037440000000000005
1,16,0.00033890982740558684,0.3132653832435608,0.47903743386268616,0.00037360000000000003
1,17,0.0008551557548344135,0.31326401233673096,0.5057670474052429,0.00037360000000000003
1,18,0.00022246927255764604,0.31326383352279663,1.0484607219696045,0.00037280000000000006
1,19,0.0005991465295664966,0.31326374411582947,0.46709197759628296,0.00037280000000000006
1,20,0.000934381561819464,0.31326496601104736,0.4570233225822449,0.00037200000000000004
1,21,0.00045601988676935434,0.31326261162757874,0.9681174755096436,0.00037200000000000004
1,22,0.0012271181913092732,0.3132633864879608,1.028209924697876,0.0003712
1,23,0.0007679430418647826,0.3132644295692444,0.5125072598457336,0.0003712
1,24,0.0007311990484595299,0.3132658302783966,1.0279574394226074,0.00037040000000000006
1,25,0.0008128011249937117,0.31326547265052795,1.036012887954712,0.00037040000000000006
1,26,0.0002458993985783309,0.31326356530189514,0.4794239103794098,0.00036960000000000004
1,27,0.0007241009152494371,0.3132646083831787,0.781456470489502,0.00036960000000000004
1,28,0.00026187748881056905,0.31326305866241455,0.9275097846984863,0.0003688
1,29,0.0002530537312850356,0.313263475894928,0.48050421476364136,0.0003688
1,30,0.0017887846333906054,0.3132931888103485,0.620848536491394,0.00036800000000000005
1,31,0.0006927266367711127,0.31326261162757874,0.5109299421310425,0.00036800000000000005
1,32,0.005151883698999882,0.3133065402507782,0.5979264378547668,0.00036720000000000004
1,33,0.004969227127730846,0.3133413791656494,0.5482709407806396,0.00036720000000000004
1,34,0.15361376106739044,0.3222200572490692,0.8076716661453247,0.0003664
1,35,0.233850359916687,0.32243943214416504,0.8691849112510681,0.0003664
1,36,0.0003315760113764554,0.313263475894928,0.543432354927063,0.00036560000000000005
1,37,0.003511567134410143,0.3132806420326233,0.9054931402206421,0.00036560000000000005
1,38,0.0003718829248100519,0.3132650554180145,0.4923739731311798,0.00036480000000000003
1,39,0.00044546512071974576,0.31326305866241455,0.8769446015357971,0.00036480000000000003
1,40,0.0005572798545472324,0.31326305866241455,0.9006984233856201,0.000364
1,41,0.0002314120065420866,0.313263475894928,0.8917802572250366,0.000364
1,42,0.0003313375054858625,0.31326329708099365,0.5757105946540833,0.00036320000000000005
1,43,0.000163806980708614,0.3132629692554474,0.6164283156394958,0.00036320000000000005
1,44,0.0004937078920193017,0.3132629692554474,0.5848178863525391,0.0003624
1,45,0.00045768957352265716,0.3132629692554474,0.7169802784919739,0.0003624
1,46,0.000352027389453724,0.313263475894928,0.8963965177536011,0.0003616
1,47,0.0003612693981267512,0.3132628798484802,0.5468481779098511,0.0003616
1,48,0.0003821387654170394,0.31326451897621155,0.8613497018814087,0.00036080000000000004
1,49,0.00019385309133213013,0.3132627010345459,0.9809461832046509,0.00036080000000000004
2,0,0.0004056918842252344,0.3132632076740265,0.5399293303489685,0.00036
2,1,0.0001918857597047463,0.31326356530189514,0.5008007287979126,0.00036
2,2,0.0003451108350418508,0.31326425075531006,0.8716696500778198,0.0003592
2,3,0.0010449383407831192,0.31326374411582947,0.5404495596885681,0.0003592
2,4,0.00043479117448441684,0.31326496601104736,0.5265576839447021,0.00035840000000000004
2,5,0.00017680300516076386,0.31326305866241455,0.9257274270057678,0.00035840000000000004
2,6,0.00035357766319066286,0.313263475894928,0.8319668769836426,0.0003576
2,7,0.0005656888242810965,0.3132625222206116,0.8756797909736633,0.0003576
2,8,0.0001692319056019187,0.3132641911506653,0.6071329116821289,0.0003568
2,9,0.0007209992036223412,0.31326600909233093,0.6115604639053345,0.0003568
2,10,0.00027815395151264966,0.3132646083831787,0.815575361251831,0.00035600000000000003
2,11,0.0005253144772723317,0.3132670521736145,0.6591572165489197,0.00035600000000000003
2,12,0.00024631671840325,0.3132641017436981,0.8068155646324158,0.0003552
2,13,0.0016459652688354254,0.3132650554180145,0.8122128248214722,0.0003552
2,14,0.0004932904848828912,0.3132644295692444,0.6321713328361511,0.0003544
2,15,0.0003598383627831936,0.3132660984992981,0.8017725944519043,0.0003544
2,16,0.0006679738871753216,0.3132646083831787,0.7261032462120056,0.00035360000000000003
2,17,0.0003500597376842052,0.3132646083831787,0.7168995141983032,0.00035360000000000003
2,18,0.00038488165591843426,0.31326401233673096,0.7084582448005676,0.0003528
2,19,0.0007575639174319804,0.3132641911506653,0.6850454211235046,0.0003528
2,20,0.0005938981776125729,0.3132702708244324,0.7774113416671753,0.00035200000000000005
2,21,0.0004932904848828912,0.31326356530189514,0.6450549364089966,0.00035200000000000005
2,22,0.001364744734019041,0.3132728040218353,0.7741451859474182,0.0003512
2,23,0.001364744734019041,0.31326669454574585,0.7505089044570923,0.0003512
2,24,0.002018281724303961,0.31326645612716675,0.7725511193275452,0.0003504
2,25,0.0013639091048389673,0.3132733404636383,0.6164531707763672,0.0003504
2,26,0.0009189296397380531,0.313274621963501,0.7089015245437622,0.00034960000000000004
2,27,0.0015518779400736094,0.3132830858230591,0.6238346099853516,0.00034960000000000004
2,28,0.0014663354959338903,0.31327909231185913,0.6434970498085022,0.0003488
2,29,0.0014234775444492698,0.3132866621017456,0.7370378971099854,0.0003488
2,30,0.005659891292452812,0.3132851719856262,0.6389983892440796,0.000348
2,31,0.0013619991950690746,0.31328222155570984,0.7402112483978271,0.000348
2,32,0.00338159897364676,0.3132795989513397,0.6810020208358765,0.00034720000000000004
2,33,0.0027993125841021538,0.3133080005645752,0.6952958106994629,0.00034720000000000004
2,34,0.002867873292416334,0.3132892847061157,0.7466726303100586,0.0003464
2,35,0.0025251773186028004,0.31330975890159607,0.7621548175811768,0.0003464
2,36,0.0037856141570955515,0.3133091330528259,0.7266002893447876,0.0003456
2,37,0.0012375022051855922,0.3133164644241333,0.742455005645752,0.0003456
2,38,0.0013406318612396717,0.3132789134979248,0.684166669845581,0.00034480000000000003
2,39,0.002344792243093252,0.31329146027565,0.7384216785430908,0.00034480000000000003
